filepath,theta,phi,turbidity,exposure,elevation,fov
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3Ie9VajqHrTc19by0Nk2hQ_F.png,-109.4928762,59.30791117,4.5,0.030637,-0.97,60.94
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3Ie9VajqHrTc19by0Nk2hQ_B.png,70.50712378,52.10791117,4.5,0.030637,-8.17,92.12
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3IJ6vFy6g3sWTXxomgUgfw_F.png,-60.50441828,58.04143168,4.5,0.030111,-1.41,70.42
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3IJ6vFy6g3sWTXxomgUgfw_B.png,119.4955817,61.91143168,4.5,0.030111,2.46,91.85
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3J7wOyHvjdaiJhOWwkocIQ_F.png,-69.94631218,62.64172,4.5,0.03838,-5.65,96.01
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3J7wOyHvjdaiJhOWwkocIQ_B.png,110.0536878,58.34172,4.5,0.03838,-9.95,99.04
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3jcPlIMHj7jbUf9QkvB3eg_F.png,78.00079631,54.16029953,4,0.034517,-1.04,83.72
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3jcPlIMHj7jbUf9QkvB3eg_B.png,-101.9992037,65.18029953,4,0.034517,9.98,94.68
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3JLi78S_PBShQcgeD994Ag_F.png,-136.231491,43.35664872,3.5,0.035296,-4.35,95.88
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3JLi78S_PBShQcgeD994Ag_B.png,43.76850902,49.38664872,3.5,0.035296,1.68,61.11
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3JMMaxqtsR3x9c_VO_WDdQ_F.png,33.11506002,47.39387132,3.5,0.040438,-0.55,61.79
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3JMMaxqtsR3x9c_VO_WDdQ_B.png,-146.88494,57.61387132,3.5,0.040438,9.67,60.97
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3jReREi70RrgkQ0ePh92dg_F.png,-124.0561593,54.16863376,3.5,0.039985,9.82,65.77
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3jReREi70RrgkQ0ePh92dg_B.png,55.94384069,49.57863376,3.5,0.039985,5.23,77.68
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3JXsrxjJR14NQVlTmsGJSw_F.png,-174.4838571,51.24538798,3.5,0.046205,-5.46,98.59
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3JXsrxjJR14NQVlTmsGJSw_B.png,5.516142908,51.52538798,3.5,0.046205,-5.18,96.76
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3k39TBR4ok7Q90hYUJvivQ_F.png,-110.5716926,40.95901021,4,0.039572,-5.18,72.35
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3k39TBR4ok7Q90hYUJvivQ_B.png,69.42830737,49.99901021,4,0.039572,3.86,84.46
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3KvsgVLvndRGTMskClvpzQ_F.png,-130.8090931,53.69418844,4,0.032904,0.13,75.61
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3KvsgVLvndRGTMskClvpzQ_B.png,49.19090687,50.85418844,4,0.032904,-2.71,98.37
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3kygG0oEBAi2Zvh-adrgFA_F.png,-113.3447741,47.27617065,3,0.045651,5.65,66.78
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3kygG0oEBAi2Zvh-adrgFA_B.png,66.65522592,45.78617065,3,0.045651,4.16,82.61
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3L902PATqhLwVjdJcbG2-A_F.png,126.4882018,72.61707613,4.5,0.033178,7.65,62.56
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3L902PATqhLwVjdJcbG2-A_B.png,-53.51179817,74.18707613,4.5,0.033178,9.22,79.72
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3Lq7IJB3ZZRUq0A8cE4KSg_F.png,-60.7287463,47.64602338,3.5,0.041766,2.13,92.62
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3Lq7IJB3ZZRUq0A8cE4KSg_B.png,119.2712537,48.86602338,3.5,0.041766,3.35,83.58
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3m2RcSeaxBd6VB6Mm9HkEA_F.png,-118.902685,49.73776634,3.5,0.037453,5.1,83.45
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3m2RcSeaxBd6VB6Mm9HkEA_B.png,61.097315,38.16776634,3.5,0.037453,-6.47,75.75
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3MFjU3Iqn4OeVqah8NtH4Q_F.png,-39.13263254,57.49653121,4.5,0.027272,-0.25,68.85
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3MFjU3Iqn4OeVqah8NtH4Q_B.png,140.8673675,53.46653121,4.5,0.027272,-4.28,78.02
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3MgdAzQAl0mH5gJBhP1fcA_F.png,36.75038924,50.19152559,3.5,0.040105,4.49,67.11
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3MgdAzQAl0mH5gJBhP1fcA_B.png,-143.2496108,48.28152559,3.5,0.040105,2.58,68.98
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3naqrGiueFVoRSAlXlsBvw_F.png,-49.31604721,52.53570914,3.5,0.039404,4.32,90.03
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3naqrGiueFVoRSAlXlsBvw_B.png,130.6839528,54.80570914,3.5,0.039404,6.59,76.86
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3NfjZhGr1WmKPCH9HvV3xg_F.png,172.1686879,40.35230716,2.5,0.053582,0.34,69.34
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3NfjZhGr1WmKPCH9HvV3xg_B.png,-7.8313121,33.91230716,2.5,0.053582,-6.1,85.49
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3nyLCalLheK2CNvsiltlpw_F.png,31.65949855,32.71822777,3,0.033067,-2.69,61.93
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3nyLCalLheK2CNvsiltlpw_B.png,-148.3405015,31.75822777,3,0.033067,-3.65,69.77
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3o0_6K5iW51Vqi0GEWwmpg_F.png,142.4081181,54.14305704,4,0.038228,-9.4,88.18
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3o0_6K5iW51Vqi0GEWwmpg_B.png,-37.59188192,64.23305704,4,0.038228,0.69,85.51
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3oF_T9Rcbn3-A31AWYjf5A_F.png,138.706143,71.69068009,4.5,0.028795,-0.68,78.66
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3oF_T9Rcbn3-A31AWYjf5A_B.png,-41.29385698,82.12068009,4.5,0.028795,9.75,83.51
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3OST435unPoHtA7yhKQy4Q_F.png,39.13740856,56.36460967,3.5,0.047905,5.05,92.18
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3OST435unPoHtA7yhKQy4Q_B.png,-140.8625914,45.16460967,3.5,0.047905,-6.15,94.56
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3pI5TAYpePDZyTM4t-tM1Q_F.png,88.32559082,64.75558268,4,0.031948,-7.43,68.07
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3pI5TAYpePDZyTM4t-tM1Q_B.png,-91.67440918,63.64558268,4,0.031948,-8.54,69.63
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3pkE_LE0CFIfyhHjXothrA_F.png,-144.0111749,51.50371347,4.5,0.03606,-0.51,70.89
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3pkE_LE0CFIfyhHjXothrA_B.png,35.98882507,45.16371347,4.5,0.03606,-6.85,92.3
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3po6hoWaH1YPdOc_jq8RMQ_F.png,-129.7421645,50.29942042,3.5,0.041995,2.09,98.92
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3po6hoWaH1YPdOc_jq8RMQ_B.png,50.25783549,39.32942042,3.5,0.041995,-8.88,77.03
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3PoxPXpLm4v9Nh4wCfGq-w_F.png,8.92224555,55.42890869,3.5,0.03172,6.25,70.93
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3PoxPXpLm4v9Nh4wCfGq-w_B.png,-171.0777545,58.33890869,3.5,0.03172,9.16,79
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3qFL0zTQlt4AbzRV2-JyQg_F.png,-110.2901529,60.65932377,4,0.038789,4.45,88.78
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3qFL0zTQlt4AbzRV2-JyQg_B.png,69.70984713,54.09932377,4,0.038789,-2.11,62.39
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3qR7h-GhhyaG0y380pakpA_F.png,-133.261263,63.64069288,3.5,0.048455,3.07,66.9
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3qR7h-GhhyaG0y380pakpA_B.png,46.73873702,65.60069288,3.5,0.048455,5.03,78.54
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3qWBJYHaHMfZ1XM3N7WcJg_F.png,-118.6859252,65.74668137,4.5,0.032861,-4.72,73.44
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3qWBJYHaHMfZ1XM3N7WcJg_B.png,61.31407481,69.91668137,4.5,0.032861,-0.55,63.55
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3rM6-DtWP08vjc6M69K0Sw_F.png,-31.97870096,75.94902617,5.5,0.024969,5.33,97.18
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3rM6-DtWP08vjc6M69K0Sw_B.png,148.021299,80.28902617,5.5,0.024969,9.67,82.5
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3sAlaF3KPElg6mWwoUzohw_F.png,-1.07981234,55.63132712,3.5,0.044205,-3.79,94.87
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3sAlaF3KPElg6mWwoUzohw_B.png,178.9201877,54.34132712,3.5,0.044205,-5.08,97.92
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3SiZvPpNtfIAZdT1sIOvlg_F.png,97.07744059,88.12029612,4,0.029349,3.5,87.99
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3SiZvPpNtfIAZdT1sIOvlg_B.png,-82.92255941,86.44029612,4,0.029349,1.82,90.65
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3SMcR6GQxgvykMitNKdqzg_F.png,59.4474089,79.81487664,4,0.039471,0.43,97.11
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3SMcR6GQxgvykMitNKdqzg_B.png,-120.5525911,85.54487664,4,0.039471,6.16,93.38
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3sNw0DfJRVoZuWENfhcK6A_F.png,-90.73893405,71.77495905,5.5,0.024429,8.49,65.06
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3sNw0DfJRVoZuWENfhcK6A_B.png,89.26106595,60.03495905,5.5,0.024429,-3.25,90.41
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3sPO_JCYTKVvteluYHZzQw_F.png,60.50191889,75.8439413,4,0.029436,-2.64,85.36
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3sPO_JCYTKVvteluYHZzQw_B.png,-119.4980811,80.5439413,4,0.029436,2.06,67.11
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3t43HnB9RmP-Fav2O30N1Q_F.png,-43.38837932,66.02314088,4.5,0.034618,8.28,76.98
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3t43HnB9RmP-Fav2O30N1Q_B.png,136.6116207,61.67314088,4.5,0.034618,3.93,91.46
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3TiC9C5L_fl0H_QAlbt_Ag_F.png,174.2532886,70.60675896,3.5,0.04724,0.66,64.49
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3TiC9C5L_fl0H_QAlbt_Ag_B.png,-5.746711367,75.66675896,3.5,0.04724,5.72,68.64
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3TpB7ugHNY0YgJEDS51FXw_F.png,-39.50773508,49.81196908,3.5,0.035933,-0.25,95.07
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3TpB7ugHNY0YgJEDS51FXw_B.png,140.4922649,44.18196908,3.5,0.035933,-5.88,97.68
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3TRiGADNWSJr-WoasI8BJA_F.png,-150.3502655,41.87878307,3.5,0.032434,-1.87,65.73
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3TRiGADNWSJr-WoasI8BJA_B.png,29.64973449,51.11878307,3.5,0.032434,7.37,90.3
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3uQ5XR21Lbodfza7QS0I5w_F.png,-67.586897,64.3851195,4.5,0.030324,2.79,94
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3uQ5XR21Lbodfza7QS0I5w_B.png,112.413103,53.1751195,4.5,0.030324,-8.42,83.94
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3UtiG5p6y0zxe299s9-0BA_F.png,-8.787940945,45.7335459,3,0.048786,-3.2,68.1
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3UtiG5p6y0zxe299s9-0BA_B.png,171.2120591,41.6735459,3,0.048786,-7.26,93.79
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3VMoDSxK73rlI9pWCKxpHw_F.png,158.7280456,72.0641449,4,0.040768,8.78,92.51
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3VMoDSxK73rlI9pWCKxpHw_B.png,-21.27195438,65.2841449,4,0.040768,2,77.04
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3vrQs0ngBMew3jwwLtjGOw_F.png,2.159400999,66.53886681,4,0.033961,8.91,87.54
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3vrQs0ngBMew3jwwLtjGOw_B.png,-177.840599,60.34886681,4,0.033961,2.72,95.33
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3WN6KtjMDauzNvEsYg1iIw_F.png,162.3328254,77.30844947,3.5,0.042205,6.19,89.07
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3WN6KtjMDauzNvEsYg1iIw_B.png,-17.66717459,68.92844947,3.5,0.042205,-2.19,84.46
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3Woh9PCUTaUVGllS6-TqgA_F.png,-43.00468388,63.69556736,4.5,0.03721,8.5,90.61
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3Woh9PCUTaUVGllS6-TqgA_B.png,136.9953161,49.51556736,4.5,0.03721,-5.68,69.9
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3wpJRfn2kDwV51JlAkT2eQ_F.png,-149.0679928,53.65620213,3.5,0.035259,6.02,67.85
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3wpJRfn2kDwV51JlAkT2eQ_B.png,30.93200718,42.17620213,3.5,0.035259,-5.46,95.73
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3wuBm3mbaFJYcFuwJx0eqA_F.png,-73.66353683,58.64515246,4.5,0.031152,-3.76,93.99
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3wuBm3mbaFJYcFuwJx0eqA_B.png,106.3364632,69.67515246,4.5,0.031152,7.27,89.42
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3x6_kULbsts8MdDa3fJ0Cw_F.png,-161.9784089,58.37312691,4.5,0.031408,-2.57,73.33
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3x6_kULbsts8MdDa3fJ0Cw_B.png,18.02159109,61.78312691,4.5,0.031408,0.84,68.33
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3XHnYiAPRXMHUuGDP2XGcA_F.png,-35.27415771,53.71484934,3.5,0.047286,-8.65,78.3
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3XHnYiAPRXMHUuGDP2XGcA_B.png,144.7258423,70.65484934,3.5,0.047286,8.29,68.78
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3X_8VPriw0qaYaXeHvLvMA_F.png,-78.88057749,60.31999971,3.5,0.059848,6.77,98.23
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3X_8VPriw0qaYaXeHvLvMA_B.png,101.1194225,60.78999971,3.5,0.059848,7.24,88.76
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3YDJyN9AaVoVyimGCqWcrw_F.png,-98.76669532,68.85862034,5.5,0.03478,4.72,99.83
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3YDJyN9AaVoVyimGCqWcrw_B.png,81.23330468,68.75862034,5.5,0.03478,4.62,65.98
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3yJ4MVKNl19TwI0aML-REQ_F.png,-160.8325652,56.85243706,3.5,0.049397,6.36,77.58
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3yJ4MVKNl19TwI0aML-REQ_B.png,19.16743478,57.80243706,3.5,0.049397,7.31,73.21
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3YL9NZA9tEfb_E4P6jxApg_F.png,14.80612014,56.3609021,3.5,0.03704,3.84,98.12
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3YL9NZA9tEfb_E4P6jxApg_B.png,-165.1938799,57.3909021,3.5,0.03704,4.87,93.43
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3zdaf44BRsfYoxYkX_Rk_A_F.png,-75.19721283,38.55464781,4.5,0.024126,-5.32,88.83
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3zdaf44BRsfYoxYkX_Rk_A_B.png,104.8027872,40.49464781,4.5,0.024126,-3.38,69.22
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3Zhq3n-pZaKBx0dUsxJUmg_F.png,-157.8218234,35.12455143,2.5,0.057704,-4.57,70.42
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3Zhq3n-pZaKBx0dUsxJUmg_B.png,22.17817661,39.28455143,2.5,0.057704,-0.41,96.07
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3ZKFL_95R8XpW_BVpp13SQ_F.png,67.10041317,63.67681121,4,0.039472,1.6,76.78
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3ZKFL_95R8XpW_BVpp13SQ_B.png,-112.8995868,52.10681121,4,0.039472,-9.97,96.19
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3ZUacjlzqTnGvJAmGLiJ3g_F.png,115.5777575,66.64113988,4.5,0.02958,9.73,75.83
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3ZUacjlzqTnGvJAmGLiJ3g_B.png,-64.42224255,50.68113988,4.5,0.02958,-6.23,66.58
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3_8drVL_u6_G8nXgC9L_BA_F.png,19.00076869,63.39672894,3.5,0.034626,1,76.97
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3_8drVL_u6_G8nXgC9L_BA_B.png,-160.9992313,54.71672894,3.5,0.034626,-7.68,99.02
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3_BYzBoVQZiFZP_eFhOcyA_F.png,112.0162079,78.5615493,4.5,0.030411,6.98,69.53
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3_BYzBoVQZiFZP_eFhOcyA_B.png,-67.98379212,80.8415493,4.5,0.030411,9.26,70.17
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3_nAt0LHabM0Q51yofYJOQ_F.png,-138.6331094,74.83525252,4,0.038254,-0.49,82.5
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/3_nAt0LHabM0Q51yofYJOQ_B.png,41.36689063,72.97525252,4,0.038254,-2.35,87.97
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/411OXR7cmsZA3MoGkeIDQg_F.png,-86.24133547,44.35470416,3.5,0.041559,-8.72,61.79
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/411OXR7cmsZA3MoGkeIDQg_B.png,93.75866453,57.56470416,3.5,0.041559,4.49,94.25
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/41bOIZpiz54cogiKYov8OQ_F.png,-24.41206314,31.80456946,2.5,0.054982,-4.35,89.1
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/41bOIZpiz54cogiKYov8OQ_B.png,155.5879369,29.17456946,2.5,0.054982,-6.98,95.25
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/41dxm_7l5aVWZX-EjGTGkg_F.png,-72.22737868,81.02651917,4.5,0.02794,2.58,66.48
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/41dxm_7l5aVWZX-EjGTGkg_B.png,107.7726213,78.18651917,4.5,0.02794,-0.26,90.75
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/41eX19_B41XLJFHx3c6BLg_F.png,17.2218093,69.23915881,3.5,0.032505,6.84,73.95
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/41eX19_B41XLJFHx3c6BLg_B.png,-162.7781907,55.60915881,3.5,0.032505,-6.79,72.27
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/42AO4f7UKVt5HjucGdhzDw_F.png,-164.8974445,51.49212097,3,0.046915,9.76,93.32
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/42AO4f7UKVt5HjucGdhzDw_B.png,15.1025555,45.59212097,3,0.046915,3.86,83.57
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/42xI7GhpZsx0ecJLWadswA_F.png,-139.2352729,43.07530862,2.5,0.043886,-0.09,99.7
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/42xI7GhpZsx0ecJLWadswA_B.png,40.76472711,50.28530862,2.5,0.043886,7.12,98.02
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/42ZJsr_QFdcq46KMsWxQqQ_F.png,71.6824671,76.30426853,4,0.03596,8.53,76.22
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/42ZJsr_QFdcq46KMsWxQqQ_B.png,-108.3175329,76.82426853,4,0.03596,9.05,65.46
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/43V01GKpbLgmWqxCSTXlfw_F.png,132.0168157,52.82904059,5,0.026551,-8.88,90.13
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/43V01GKpbLgmWqxCSTXlfw_B.png,-47.98318427,63.13904059,5,0.026551,1.43,94.05
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/44F2g4H9NrlHssIvEMSFHw_F.png,84.64240771,76.21187371,4.5,0.030251,6.22,65.87
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/44F2g4H9NrlHssIvEMSFHw_B.png,-95.35759229,69.14187371,4.5,0.030251,-0.85,61.64
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/44SvOSipb_aADaERVT19TQ_F.png,159.7156088,56.14218732,4.5,0.031013,-6.71,98.97
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/44SvOSipb_aADaERVT19TQ_B.png,-20.28439123,54.00218732,4.5,0.031013,-8.85,61.49
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/44zKiqo7n6osUWQwEG7SOQ_F.png,133.6343234,54.12781666,4.5,0.032016,0.56,71.7
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/44zKiqo7n6osUWQwEG7SOQ_B.png,-46.36567665,46.90781666,4.5,0.032016,-6.66,80.61
C://Users/caiyx/Desktop/dashcam-illumination-estimation-master/data/train/4696ZI3PLZfoNku9Ke-h0w_F.png,-50.18509159,39.74619072,3.5,0.044962,1.49,94.17
